region,comuna,hh_d_acc,hh_d_accesi,hh_d_act,hh_d_appart,hh_d_asis,hh_d_cot,hh_d_entorno,hh_d_esc,hh_d_estado,hh_d_habitab,hh_d_hacina,hh_d_jub,hh_d_mal,hh_d_medio,hh_d_prevs,hh_d_rez,hh_d_seg,hh_d_servbas,hh_d_tsocial,pobreza_multi_4d,pobreza_multi_5d
Region de Coquimbo,Andacollo,0.04044117647058824,0.17100371747211895,0.19343065693430658,0.05166051660516605,0.06934306569343066,0.19708029197080293,0.20300751879699247,0.45985401459854014,0.23722627737226276,0.3062730627306273,0.08487084870848709,0.043795620437956206,0.06844106463878327,0.02952029520295203,0.058394160583941604,0.0364963503649635,0.0072992700729927005,0.24087591240875914,0.0072992700729927005,0.3178294573643411,0.38461538461538464
Region de Coquimbo,Canela,0,0.0967741935483871,0.10483870967741936,0.012295081967213115,0.036290322580645164,0.5403225806451613,0.0967741935483871,0.6774193548387096,0.21370967741935484,0.24596774193548387,0.05241935483870968,0.13709677419354838,0.04032258064516129,0,0.016194331983805668,0.008064516129032258,0.016129032258064516,0.2620967741935484,0.10887096774193548,0.29959514170040485,0.3292181069958848
Region de Coquimbo,Combarbala,0.024305555555555556,0.0763888888888889,0.2222222222222222,0.11702127659574468,0.020833333333333332,0.375,0.0763888888888889,0.5208333333333334,0.1254355400696864,0.18118466898954705,0.05555555555555555,0.1284722222222222,0.10211267605633803,0,0.08333333333333333,0,0.010416666666666666,0.11805555555555555,0.09027777777777778,0.22614840989399293,0.27075812274368233
Region de Coquimbo,Coquimbo,0.021362353889560662,0.06139646869983949,0.16860232278734483,0.07484909456740442,0.022827392871445733,0.35022476501838984,0.07593411008437123,0.29275130156187423,0.1802162595114137,0.2447833065810594,0.1043338683788122,0.09090909090909091,0.048740861088545896,0.014434643143544507,0.048594377510040164,0.013215859030837005,0.043652382859431314,0.04565478574289147,0.08209851822186624,0.1598995395562997,0.17825537294563842
Region de Coquimbo,Illapel,0.004842615012106538,0.036231884057971016,0.1956521739130435,0.01932367149758454,0.057971014492753624,0.28641975308641976,0.06763285024154589,0.4178743961352657,0.21980676328502416,0.3341404358353511,0.15738498789346247,0.050724637681159424,0.09903381642512077,0.03140096618357488,0.04589371980676329,0.07729468599033816,0.014492753623188406,0.06763285024154589,0.057971014492753624,0.22524752475247525,0.21782178217821782
Region de Coquimbo,La Higuera,0.010676156583629894,0.0498220640569395,0.11743772241992882,0.05357142857142857,0.06405693950177936,0.44485294117647056,0.08896797153024912,0.4555160142348754,0.22419928825622776,0.34519572953736655,0.1708185053380783,0.10676156583629894,0.22519083969465647,0.03914590747330961,0.014285714285714285,0.010676156583629894,0.05693950177935943,0.21352313167259787,0.1103202846975089,0.39285714285714285,0.4103585657370518
Region de Coquimbo,La Serena,0.020446096654275093,0.0360691939639308,0.16893632683106366,0.11645101663585952,0.0305483989694516,0.29962962962962963,0.055944055944055944,0.25947736474052263,0.24419033566949466,0.28545051698670604,0.08197932053175776,0.13213102686786898,0.050489826676714394,0.020610967979389033,0.053156146179401995,0.036531365313653134,0.08097165991902834,0.026519337016574586,0.11556864188443136,0.1809376210771019,0.1883720930232558
Region de Coquimbo,Los Vilos,0.012526096033402923,0.016666666666666666,0.1125,0.041666666666666664,0.075,0.475,0.05625,0.46041666666666664,0.27824267782426776,0.3054393305439331,0.027083333333333334,0.10625,0.06666666666666667,0.03958333333333333,0.02092050209205021,0.025,0.11875,0.08541666666666667,0.14166666666666666,0.2863157894736842,0.2926315789473684
Region de Coquimbo,Monte Patria,0.034653465346534656,0.0893719806763285,0.0821256038647343,0.004830917874396135,0.014492753623188406,0.49874686716791977,0.3309178743961353,0.5302663438256658,0.030927835051546393,0.13917525773195877,0.10869565217391304,0.06280193236714976,0.1111111111111111,0.2632850241545894,0.04878048780487805,0.026570048309178744,0.05314009661835749,0.18115942028985507,0.036231884057971016,0.20718232044198895,0.356353591160221
Region de Coquimbo,Ovalle,0.03002309468822171,0.04635258358662614,0.15419501133786848,0.05971277399848828,0.03854875283446712,0.3505703422053232,0.057750759878419454,0.41798941798941797,0.15279878971255673,0.21331316187594554,0.08163265306122448,0.13756613756613756,0.09297052154195011,0.012849584278155708,0.06039755351681957,0.025699168556311415,0.12169312169312169,0.11866969009826153,0.0854119425547997,0.23215686274509803,0.26498422712933756
Region de Coquimbo,Paiguano,0,0.29411764705882354,0.06862745098039216,0.0196078431372549,0,0.2549019607843137,0.37254901960784315,0.46078431372549017,0.22549019607843138,0.23,0.04,0.0784313725490196,0,0.0784313725490196,0.0392156862745098,0.049019607843137254,0,0.14705882352941177,0.08823529411764706,0.18,0.26
Region de Coquimbo,Punitaqui,0.0037735849056603774,0.18587360594795538,0.026022304832713755,0.06716417910447761,0.09293680297397769,0.44609665427509293,0.2379182156133829,0.5353159851301115,0.24907063197026022,0.35687732342007433,0.1449814126394052,0.040892193308550186,0.13011152416356878,0.055762081784386616,0.01486988847583643,0.055762081784386616,0.0037174721189591076,0.31970260223048325,0.04460966542750929,0.30566037735849055,0.4356060606060606
Region de Coquimbo,Rio Hurtado,0.05,0.08,0.11,0.03,0,0.59375,0.08,0.73,0.25,0.31,0.09,0.2,0.14432989690721648,0,0.14736842105263157,0,0,0.24,0.01,0.5113636363636364,0.5340909090909091
Region de Coquimbo,Salamanca,0.01060070671378092,0.14487632508833923,0.20848056537102475,0.028268551236749116,0.0176678445229682,0.2007168458781362,0.1519434628975265,0.4134275618374558,0.17314487632508835,0.2508833922261484,0.13427561837455831,0.0706713780918728,0.06569343065693431,0.007067137809187279,0.05338078291814947,0.04946996466431095,0,0.2579505300353357,0.08833922261484099,0.26492537313432835,0.27611940298507465
Region de Coquimbo,Vicuna,0.0038910505836575876,0.12840466926070038,0.03501945525291829,0.15953307392996108,0.03501945525291829,0.26848249027237353,0.12840466926070038,0.5525291828793775,0.23346303501945526,0.29571984435797666,0.10116731517509728,0.12062256809338522,0.023809523809523808,0,0.06666666666666667,0.038910505836575876,0.007782101167315175,0.17898832684824903,0.07392996108949416,0.188,0.272
Region de La Araucania,Angol,0.06172839506172839,0.036544850498338874,0.07632743362831858,0.047619047619047616,0.03871681415929203,0.28587319243604004,0.07880133185349611,0.4051054384017758,0.17146017699115043,0.23640399556048836,0.08213096559378469,0.13274336283185842,0.0752212389380531,0.04212860310421286,0.020089285714285716,0.06526548672566372,0.030973451327433628,0.06084070796460177,0.1338495575221239,0.18577981651376146,0.19930875576036866
Region de La Araucania,Carahue,0.025495750708215296,0.2056338028169014,0.07282913165266107,0.0028011204481792717,0.028011204481792718,0.7002801120448179,0.2056338028169014,0.6162464985994398,0.12605042016806722,0.18487394957983194,0.06162464985994398,0.2184873949579832,0.10084033613445378,0,0.042134831460674156,0.05322128851540616,0.028011204481792718,0.5492957746478874,0.12885154061624648,0.56,0.603448275862069
Region de La Araucania,Cholchol,0.010869565217391304,0.16487455197132617,0.18996415770609318,0.03225806451612903,0.06093189964157706,0.5270758122743683,0.16487455197132617,0.5519713261648745,0.17204301075268819,0.21863799283154123,0.05734767025089606,0.13978494623655913,0.08,0,0.021505376344086023,0.07526881720430108,0,0.3727598566308244,0.11827956989247312,0.4111111111111111,0.4777777777777778
Region de La Araucania,Collipulli,0.0136986301369863,0.11986301369863013,0.10616438356164383,0.059233449477351915,0.06164383561643835,0.313588850174216,0.1232876712328767,0.613013698630137,0.17123287671232876,0.24315068493150685,0.10273972602739725,0.0958904109589041,0.1095890410958904,0.003424657534246575,0,0.0684931506849315,0,0.3527397260273973,0.18835616438356165,0.32517482517482516,0.36298932384341637
Region de La Araucania,Cunco,0.09848484848484848,0.23880597014925373,0.15298507462686567,0.034220532319391636,0.018656716417910446,0.3474903474903475,0.23880597014925373,0.5223880597014925,0.17164179104477612,0.26865671641791045,0.11567164179104478,0.16044776119402984,0.011194029850746268,0,0.0299625468164794,0.029850746268656716,0.011194029850746268,0.17424242424242425,0.048507462686567165,0.256,0.3346938775510204
Region de La Araucania,Curacautin,0.026022304832713755,0.08178438661710037,0.09293680297397769,0.01486988847583643,0.03717472118959108,0.4275092936802974,0.08178438661710037,0.43866171003717475,0.17843866171003717,0.17843866171003717,0,0.1970260223048327,0.026022304832713755,0.007434944237918215,0.05204460966542751,0,0.0037174721189591076,0.15985130111524162,0.07063197026022305,0.18587360594795538,0.23048327137546468
Region de La Araucania,Curarrehue,0.024489795918367346,0.22040816326530613,0.1306122448979592,0,0.0326530612244898,0.5102040816326531,0.34285714285714286,0.4609053497942387,0.08979591836734693,0.23673469387755103,0.1469387755102041,0.02857142857142857,0.16326530612244897,0.1469387755102041,0.008333333333333333,0.04897959183673469,0,0.3224489795918367,0.024489795918367346,0.3487394957983193,0.46218487394957986
Region de La Araucania,Ercilla,0.01048951048951049,0.1993006993006993,0.11888111888111888,0.006993006993006993,0.11188811188811189,0.34507042253521125,0.1993006993006993,0.5174825174825175,0.20279720279720279,0.3321678321678322,0.1958041958041958,0.11538461538461539,0.1853146853146853,0,0,0.06293706293706294,0.006993006993006993,0.45104895104895104,0.26223776223776224,0.4471830985915493,0.47183098591549294
Region de La Araucania,Freire,0.002570694087403599,0.11398963730569948,0.11568123393316196,0.03598971722365039,0.043701799485861184,0.29973474801061006,0.13212435233160622,0.455012853470437,0.20051413881748073,0.22879177377892032,0.04113110539845758,0.09254498714652956,0.06036745406824147,0.017994858611825194,0.04392764857881137,0.030848329048843187,0.02313624678663239,0.2596401028277635,0.11053984575835475,0.27520435967302453,0.3021978021978022
Region de La Araucania,Galvarino,0.0136986301369863,0.1232876712328767,0.15753424657534246,0.02054794520547945,0.02054794520547945,0.3217993079584775,0.17465753424657535,0.523972602739726,0.2945205479452055,0.3664383561643836,0.13013698630136986,0.10616438356164383,0.11643835616438356,0.07191780821917808,0.03832752613240418,0,0.0273972602739726,0.3595890410958904,0.0821917808219178,0.33098591549295775,0.4225352112676056
Region de La Araucania,Gorbea,0.04838709677419355,0.08064516129032258,0.17338709677419356,0.028225806451612902,0.04032258064516129,0.4895397489539749,0.10080645161290322,0.47368421052631576,0.15725806451612903,0.2217741935483871,0.0967741935483871,0.10080645161290322,0.09274193548387097,0.020161290322580645,0.04435483870967742,0.03225806451612903,0.012096774193548387,0.2782258064516129,0.05241935483870968,0.2719665271966527,0.32217573221757323
